Date,wdsp,wdsp^3,glorad
26/03/2004,5.6,175.616,805
27/03/2004,3.9,59.319,442
28/03/2004,5.2,140.608,1127
29/03/2004,2.9,24.389,865
30/03/2004,5.2,140.608,1202
31/03/2004,7.1,357.911,1383
01/04/2004,7.7,456.533,731
02/04/2004,12.1,1771.561,1257
03/04/2004,10.8,1259.712,1118
04/04/2004,12.4,1906.624,1499
05/04/2004,12.9,2146.689,1225
06/04/2004,12.5,1953.125,1426
07/04/2004,7.6,438.976,1482
08/04/2004,6.1,226.981,1066
09/04/2004,5,125,709
10/04/2004,5.4,157.464,951
11/04/2004,2.4,13.824,520
12/04/2004,2.9,24.389,889
13/04/2004,4.8,110.592,486
14/04/2004,13.4,2406.104,705
15/04/2004,7,343,1365
16/04/2004,3.5,42.875,1778
17/04/2004,9.5,857.375,702
18/04/2004,6,216,1568
19/04/2004,8.6,636.056,1664
20/04/2004,10.9,1295.029,664
21/04/2004,16.9,4826.809,1412
22/04/2004,8.3,571.787,1952
23/04/2004,8.9,704.969,793
24/04/2004,8.9,704.969,2067
25/04/2004,5.3,148.877,2157
26/04/2004,4.3,79.507,1350
27/04/2004,8.4,592.704,1653
28/04/2004,9.8,941.192,1104
29/04/2004,11.4,1481.544,1670
30/04/2004,9.3,804.357,441
01/05/2004,8.2,551.368,1597
02/05/2004,5.9,205.379,2103
03/05/2004,9.3,804.357,1935
04/05/2004,14.2,2863.288,1536
05/05/2004,15.5,3723.875,1148
06/05/2004,10.4,1124.864,1632
07/05/2004,6.2,238.328,1588
08/05/2004,5.4,157.464,2620
09/05/2004,4.8,110.592,991
10/05/2004,5.6,175.616,729
11/05/2004,5,125,619
12/05/2004,2.7,19.683,394
13/05/2004,2.6,17.576,779
14/05/2004,3.6,46.656,1416
15/05/2004,3.9,59.319,2315
16/05/2004,6.2,238.328,2748
17/05/2004,4.1,68.921,1524
18/05/2004,4.7,103.823,2858
19/05/2004,6.6,287.496,1383
20/05/2004,6.1,226.981,1987
21/05/2004,5.2,140.608,1918
22/05/2004,3.7,50.653,2192
23/05/2004,2.9,24.389,2556
24/05/2004,3.4,39.304,1716
25/05/2004,3.6,46.656,1747
26/05/2004,3,27,2260
27/05/2004,7.3,389.017,2328
28/05/2004,11.3,1442.897,1710
29/05/2004,10,1000,2487
30/05/2004,4.4,85.184,1521
31/05/2004,6.6,287.496,840
01/06/2004,7.5,421.875,2643
02/06/2004,3.5,42.875,2265
03/06/2004,6.3,250.047,670
04/06/2004,8.3,571.787,2012
05/06/2004,3.6,46.656,1410
06/06/2004,4.6,97.336,1712
07/06/2004,5.6,175.616,1474
08/06/2004,7.1,357.911,1533
09/06/2004,10.2,1061.208,2178
10/06/2004,10.6,1191.016,2230
11/06/2004,10.8,1259.712,2093
12/06/2004,4.2,74.088,1744
13/06/2004,4.7,103.823,1546
14/06/2004,7.4,405.224,3069
15/06/2004,6,216,1399
16/06/2004,8.8,681.472,3048
17/06/2004,9.7,912.673,1077
18/06/2004,6.2,238.328,1762
19/06/2004,6.5,274.625,1872
20/06/2004,6.3,250.047,2053
21/06/2004,3.9,59.319,2173
22/06/2004,7.9,493.039,793
23/06/2004,10.1,1030.301,988
24/06/2004,10.2,1061.208,2229
25/06/2004,6.5,274.625,2922
26/06/2004,11.6,1560.896,1936
27/06/2004,9,729,1835
28/06/2004,8.2,551.368,1655
29/06/2004,9.3,804.357,1101
30/06/2004,10.7,1225.043,1856
01/07/2004,8.4,592.704,1777
02/07/2004,11.2,1404.928,1405
03/07/2004,10.4,1124.864,2088
04/07/2004,5.2,140.608,1982
05/07/2004,3.6,46.656,2072
06/07/2004, ,#VALUE!, 
07/07/2004, ,#VALUE!, 
15/07/2004,3.1,29.791,851
16/07/2004,5.7,185.193,1367
17/07/2004,5.7,185.193,1648
18/07/2004,4.9,117.649,1777
19/07/2004,6.9,328.509,1742
20/07/2004,10,1000,898
21/07/2004,8.5,614.125,1660
22/07/2004,7.3,389.017,1956
23/07/2004,7.2,373.248,1922
24/07/2004,7.9,493.039,1155
25/07/2004,9.4,830.584,430
26/07/2004,7.1,357.911,534
27/07/2004,3.4,39.304,976
28/07/2004,6.3,250.047,1090
29/07/2004,7.1,357.911,703
30/07/2004,3.6,46.656,1745
31/07/2004,3.3,35.937,1948
01/08/2004,5.1,132.651,1891
02/08/2004,7.3,389.017,1606
03/08/2004,4.5,91.125,540
04/08/2004,5,125,652
05/08/2004,7.3,389.017,1468
06/08/2004,4.2,74.088,1370
07/08/2004,7.8,474.552,1137
08/08/2004,12.3,1860.867,882
09/08/2004,5.8,195.112,1795
10/08/2004,4.5,91.125,1554
11/08/2004,5.3,148.877,1279
12/08/2004,4.8,110.592,1339
13/08/2004,3.2,32.768,1269
14/08/2004,5.5,166.375,1509
15/08/2004,7.4,405.224,1326
16/08/2004,4.4,85.184,1219
17/08/2004,5.3,148.877,1790
18/08/2004,3.8,54.872,1168
19/08/2004,9.6,884.736,708
20/08/2004,9.4,830.584,1891
21/08/2004,4.2,74.088,1559
22/08/2004,9,729,378
23/08/2004,5.1,132.651,974
24/08/2004,7.1,357.911,1297
25/08/2004,7,343,1171
26/08/2004,9.5,857.375,980
27/08/2004,7.5,421.875,1307
28/08/2004,6.6,287.496,890
29/08/2004,12.2,1815.848,1482
30/08/2004,8.1,531.441,1361
31/08/2004,3.7,50.653,1793
01/09/2004,5.7,185.193,604
02/09/2004,4.3,79.507,725
03/09/2004,10.1,1030.301,750
04/09/2004,5.9,205.379,1663
05/09/2004, ,#VALUE!, 
07/09/2004,3.9,59.319,1760
08/09/2004, ,#VALUE!, 
17/09/2004,10.5,1157.625,866
18/09/2004,10.9,1295.029,1349
19/09/2004,11.1,1367.631,691
20/09/2004,15.2,3511.808,926
21/09/2004, ,#VALUE!, 
22/09/2004,15,3375,994
23/09/2004,10,1000,1016
24/09/2004,5.4,157.464,1054
25/09/2004,7,343,476
26/09/2004,8.5,614.125,700
27/09/2004,7.1,357.911,586
28/09/2004,7,343,387
29/09/2004,7.3,389.017,337
30/09/2004,5.6,175.616,803
01/10/2004,10,1000,629
02/10/2004,11.3,1442.897,1069
03/10/2004,8.5,614.125,195
04/10/2004,11.4,1481.544,1053
05/10/2004,12.2,1815.848,648
06/10/2004,9.8,941.192,930
07/10/2004,4.6,97.336,895
08/10/2004,5,125,541
09/10/2004,6.7,300.763,718
10/10/2004,6.1,226.981,584
11/10/2004,4.5,91.125,408
12/10/2004,2.5,15.625,592
13/10/2004,5.3,148.877,652
14/10/2004,6.2,238.328,575
15/10/2004,6,216,803
16/10/2004,6.9,328.509,346
17/10/2004,7.3,389.017,559
18/10/2004,6.1,226.981,646
19/10/2004,5,125,623
20/10/2004,6.1,226.981,169
21/10/2004,12.2,1815.848,638
22/10/2004,4.5,91.125,174
23/10/2004,4.4,85.184,148
24/10/2004,12.1,1771.561,405
25/10/2004,10.6,1191.016,723
26/10/2004,6.1,226.981,483
27/10/2004,13.2,2299.968,122
28/10/2004,12.6,2000.376,331
29/10/2004,7.3,389.017,296
30/10/2004,6.4,262.144,243
31/10/2004,3.2,32.768,176
01/11/2004,2.5,15.625,220
02/11/2004,3.1,29.791,256
03/11/2004,4.9,117.649,376
04/11/2004,6.9,328.509,481
05/11/2004,6.1,226.981,221
06/11/2004,7.3,389.017,314
07/11/2004,5.2,140.608,195
08/11/2004,5.6,175.616,177
09/11/2004,9.1,753.571,475
10/11/2004,7.9,493.039,461
11/11/2004,3.7,50.653,105
12/11/2004,9.4,830.584,347
13/11/2004,3.5,42.875,495
14/11/2004,5.1,132.651,193
15/11/2004,7.2,373.248,178
16/11/2004,8.8,681.472,137
17/11/2004,12,1728,119
18/11/2004,5.5,166.375,53
19/11/2004,4.1,68.921,352
20/11/2004,6.7,300.763,86
21/11/2004,8.3,571.787,193
22/11/2004,8.3,571.787,247
23/11/2004,3.6,46.656,165
24/11/2004,6.1,226.981,188
25/11/2004,8.6,636.056,86
26/11/2004,4.7,103.823,279
27/11/2004,5.6,175.616,234
28/11/2004,6.4,262.144,382
29/11/2004,3.3,35.937,363
30/11/2004,5.1,132.651,240
01/12/2004,4.4,85.184,110
02/12/2004,2.6,17.576,170
03/12/2004,4.6,97.336,109
04/12/2004,7.1,357.911,222
05/12/2004,5.9,205.379,161
06/12/2004,7.7,456.533,179
07/12/2004,2.8,21.952,194
08/12/2004,8.1,531.441,145
09/12/2004,10.9,1295.029,110
10/12/2004,5.9,205.379,64
11/12/2004,4.9,117.649,66
12/12/2004,6.1,226.981,45
13/12/2004,6,216,47
14/12/2004,12.3,1860.867,24
15/12/2004,6.1,226.981,287
16/12/2004,14.5,3048.625,279
17/12/2004,9.6,884.736,292
18/12/2004,6.3,250.047,44
19/12/2004,4.4,85.184,285
20/12/2004,8.4,592.704,297
21/12/2004,7.5,421.875,304
22/12/2004,14.9,3307.949,99
23/12/2004,16.4,4410.944,94
24/12/2004,12.4,1906.624,143
25/12/2004,11,1331,267
26/12/2004,7.2,373.248,260
27/12/2004,10.9,1295.029,91
28/12/2004,10.5,1157.625,323
29/12/2004,7.7,456.533,89
30/12/2004,8.4,592.704,176
31/12/2004,6.5,274.625,132
01/01/2005,15.6,3796.416,162
02/01/2005,10.3,1092.727,341
03/01/2005,11.4,1481.544,128
04/01/2005,12,1728,302
05/01/2005,11.5,1520.875,127
06/01/2005,12.4,1906.624,167
07/01/2005,22.2,10941.048,93
08/01/2005,18.9,6751.269,318
09/01/2005,16.2,4251.528,60
10/01/2005,12.3,1860.867,342
11/01/2005,20.2,8242.408,210
12/01/2005,14.6,3112.136,361
13/01/2005,5.5,166.375,363
14/01/2005,12.2,1815.848,73
15/01/2005,13.4,2406.104,58
16/01/2005,9.8,941.192,346
17/01/2005,12.4,1906.624,214
18/01/2005,14.9,3307.949,284
19/01/2005,12.1,1771.561,228
20/01/2005,20.5,8615.125,263
21/01/2005,4.6,97.336,88
22/01/2005,6.8,314.432,90
23/01/2005,6,216,462
24/01/2005,6.6,287.496,363
25/01/2005,7.9,493.039,216
26/01/2005,6.6,287.496,128
27/01/2005,8.7,658.503,154
28/01/2005,10.2,1061.208,204
29/01/2005,5.8,195.112,178
30/01/2005,7.4,405.224,204
31/01/2005,8.6,636.056,223
01/02/2005,7.8,474.552,146
02/02/2005,3.7,50.653,228
03/02/2005,4.6,97.336,178
04/02/2005,9.6,884.736,510
05/02/2005,4.3,79.507,587
06/02/2005,4.9,117.649,339
07/02/2005,5.9,205.379,513
08/02/2005,8.1,531.441,251
09/02/2005,11.1,1367.631,135
10/02/2005,5.8,195.112,222
11/02/2005,8.3,571.787,164
12/02/2005,16.5,4492.125,625
13/02/2005,15.7,3869.893,587
14/02/2005,8.7,658.503,635
15/02/2005,3,27,488
16/02/2005,3.2,32.768,232
17/02/2005,4.9,117.649,313
18/02/2005,9.1,753.571,475
19/02/2005,9.4,830.584,553
20/02/2005,8,512,711
21/02/2005,4.5,91.125,239
22/02/2005,6.7,300.763,433
23/02/2005,4.2,74.088,338
24/02/2005,8.9,704.969,319
25/02/2005,8,512,572
26/02/2005,7,343,591
27/02/2005,4.7,103.823,286
28/02/2005,4.9,117.649,492
01/03/2005,7.1,357.911,745
02/03/2005,9.7,912.673,787
03/03/2005,5.6,175.616,873
04/03/2005,10.5,1157.625,665
05/03/2005,10.3,1092.727,934
06/03/2005,3.1,29.791,1114
07/03/2005,3.6,46.656,606
08/03/2005,4.6,97.336,337
09/03/2005,4.5,91.125,270
10/03/2005,5.5,166.375,817
11/03/2005,11.5,1520.875,554
12/03/2005,7.3,389.017,1102
13/03/2005,3.8,54.872,629
14/03/2005,9.1,753.571,325
15/03/2005,14.2,2863.288,281
16/03/2005,14.4,2985.984,951
17/03/2005,11.7,1601.613,311
18/03/2005,7.9,493.039,493
19/03/2005,6.6,287.496,1340
20/03/2005,9.2,778.688,1230
21/03/2005,9,729,160
22/03/2005,13.8,2628.072,731
23/03/2005,12,1728,647
24/03/2005,12.9,2146.689,731
25/03/2005,5.8,195.112,681
26/03/2005,3.7,50.653,1191
27/03/2005,4.8,110.592,324
28/03/2005,4,64,839
29/03/2005,2.9,24.389,520
30/03/2005,2.4,13.824,542
31/03/2005,6.1,226.981,615
01/04/2005,8.9,704.969,265
02/04/2005,4.9,117.649,1413
03/04/2005,4.8,110.592,714
04/04/2005,9.5,857.375,1738
05/04/2005,12.5,1953.125,1081
06/04/2005,14.8,3241.792,1593
07/04/2005,13.3,2352.637,1078
08/04/2005,11.6,1560.896,1532
09/04/2005,10.1,1030.301,1104
10/04/2005,9.5,857.375,1437
11/04/2005,8.9,704.969,1041
12/04/2005,7.4,405.224,1327
13/04/2005,6.6,287.496,1129
14/04/2005,5.5,166.375,889
15/04/2005,10.3,1092.727,1098
16/04/2005,6.8,314.432,1295
17/04/2005,9.4,830.584,277
18/04/2005,5.1,132.651,1151
19/04/2005,4.8,110.592,895
20/04/2005,4.9,117.649,945
21/04/2005,5.6,175.616,1508
22/04/2005,8.5,614.125,876
23/04/2005,6.4,262.144,517
24/04/2005,3.6,46.656,1649
25/04/2005,4.9,117.649,1458
26/04/2005,9.4,830.584,1428
27/04/2005,9.7,912.673,1555
28/04/2005,15,3375,1317
29/04/2005,8.3,571.787,1749
30/04/2005,4.2,74.088,633
01/05/2005,10.7,1225.043,1195
02/05/2005,9.3,804.357,1060
03/05/2005,9,729,1085
04/05/2005,8.8,681.472,1924
05/05/2005,10.3,1092.727,1237
06/05/2005,8.8,681.472,1059
07/05/2005,8.9,704.969,2098
08/05/2005,7.6,438.976,1869
09/05/2005,6.1,226.981,1655
10/05/2005,4.2,74.088,1664
11/05/2005,2.7,19.683,1368
12/05/2005,4.5,91.125,2173
13/05/2005,10.2,1061.208,1562
