Date,wdsp,wdsp^3,glorad
27/08/2010,5.3,148.877,1749
28/08/2010,8,512,1728
29/08/2010,8,512,1588
30/08/2010,3.1,29.791,2124
31/08/2010,5.1,132.651,1848
01/09/2010,5.9,205.379,1601
02/09/2010,6.6,287.496,1720
03/09/2010,7.4,405.224,1905
04/09/2010,5.4,157.464,1545
05/09/2010,7.9,493.039,860
06/09/2010,4.7,103.823,607
07/09/2010,6.1,226.981,966
08/09/2010,7.6,438.976,1224
09/09/2010,7,343,1034
10/09/2010,6.7,300.763,1085
11/09/2010,6.5,274.625,1343
12/09/2010,6.9,328.509,874
13/09/2010,14.6,3112.136,227
14/09/2010,11.5,1520.875,1163
15/09/2010,10.6,1191.016,1140
16/09/2010,5.1,132.651,1032
17/09/2010,4.2,74.088,1178
18/09/2010,8.2,551.368,379
19/09/2010,8.5,614.125,638
20/09/2010,8,512,1310
21/09/2010,8.1,531.441,533
22/09/2010,5.8,195.112,1088
23/09/2010,10.1,1030.301,733
24/09/2010,7.5,421.875,1189
25/09/2010,3.1,29.791,855
26/09/2010,4,64,652
27/09/2010,7.3,389.017,990
28/09/2010,4.6,97.336,453
29/09/2010,4.3,79.507,1325
30/09/2010,6.4,262.144,859
01/10/2010,10.6,1191.016,1030
02/10/2010,7.5,421.875,757
03/10/2010,6,216,1275
04/10/2010,10,1000,528
05/10/2010,10.1,1030.301,988
06/10/2010,7.8,474.552,1113
07/10/2010,11,1331,1038
08/10/2010,11.3,1442.897,346
09/10/2010,12.4,1906.624,623
10/10/2010,7.6,438.976,253
11/10/2010,5.3,148.877,1047
12/10/2010,3.2,32.768,937
13/10/2010,2.8,21.952,410
14/10/2010,2.7,19.683,300
15/10/2010,5.7,185.193,574
16/10/2010,2.6,17.576,1080
17/10/2010,5.3,148.877,508
18/10/2010,7.7,456.533,404
19/10/2010,6.9,328.509,705
20/10/2010,3.8,54.872,832
21/10/2010,4.8,110.592,662
22/10/2010,6.1,226.981,252
23/10/2010,5.4,157.464,764
24/10/2010,2.6,17.576,903
25/10/2010,8.3,571.787,527
26/10/2010,11.9,1685.159,92
27/10/2010,9.6,884.736,405
28/10/2010,10.7,1225.043,210
29/10/2010,6.5,274.625,108
30/10/2010,4.6,97.336,671
31/10/2010,5.3,148.877,295
01/11/2010,9.4,830.584,96
02/11/2010,15.2,3511.808,78
03/11/2010,8.2,551.368,213
04/11/2010,15.6,3796.416,74
05/11/2010,7,343,140
06/11/2010,5.1,132.651,392
07/11/2010,9,729,303
08/11/2010,6.3,250.047,400
09/11/2010,9,729,519
10/11/2010,6.2,238.328,410
11/11/2010,20.7,8869.743,286
12/11/2010,8.9,704.969,305
13/11/2010,4.1,68.921,162
14/11/2010,3.1,29.791,441
15/11/2010,3.5,42.875,389
16/11/2010,11.1,1367.631,200
17/11/2010,12.2,1815.848,358
18/11/2010,10.3,1092.727,270
19/11/2010,5,125,400
20/11/2010,6.5,274.625,260
21/11/2010,5.7,185.193,488
22/11/2010,2.9,24.389,309
23/11/2010,1.6,4.096,447
24/11/2010,3.9,59.319,293
25/11/2010,6.8,314.432,422
26/11/2010,7.2,373.248,384
27/11/2010,6,216,425
28/11/2010,2,8,316
29/11/2010,2.7,19.683,246
30/11/2010,7.4,405.224, 
01/12/2010,6.7,300.763,0
02/12/2010,4.6,97.336,0
03/12/2010,5.1,132.651,0
04/12/2010,2.1,9.261,0
